OBJECTID,neighborhood,ucrDescription,number,reportMonth,reportYear
6052,MARSHALL TERRACE,Burglary,3,4,2018
6053,MARSHALL TERRACE,Homicide,,4,2018
6054,MARSHALL TERRACE,Larceny,1,4,2018
6055,MARSHALL TERRACE,Rape,,4,2018
6056,MARSHALL TERRACE,Robbery,,4,2018
6057,MCKINLEY,Aggravated Assault,2,4,2018
6058,MCKINLEY,Arson,,4,2018
6059,MCKINLEY,Auto Theft,3,4,2018
6060,MCKINLEY,Burglary,1,4,2018
6061,MCKINLEY,Homicide,,4,2018
6062,MCKINLEY,Larceny,5,4,2018
6063,MCKINLEY,Rape,,4,2018
6064,MCKINLEY,Robbery,1,4,2018
6065,MID - CITY INDUSTRIAL,Aggravated Assault,2,4,2018
6066,MID - CITY INDUSTRIAL,Arson,,4,2018
6067,MID - CITY INDUSTRIAL,Auto Theft,,4,2018
6068,MID - CITY INDUSTRIAL,Burglary,2,4,2018
6069,MID - CITY INDUSTRIAL,Homicide,,4,2018
6070,MID - CITY INDUSTRIAL,Larceny,6,4,2018
6071,MID - CITY INDUSTRIAL,Rape,,4,2018
6072,MID - CITY INDUSTRIAL,Robbery,,4,2018
6073,MIDTOWN PHILLIPS,Aggravated Assault,3,4,2018
6074,MIDTOWN PHILLIPS,Arson,,4,2018
6075,MIDTOWN PHILLIPS,Auto Theft,4,4,2018
6076,MIDTOWN PHILLIPS,Burglary,1,4,2018
6077,MIDTOWN PHILLIPS,Homicide,,4,2018
6078,MIDTOWN PHILLIPS,Larceny,9,4,2018
6079,MIDTOWN PHILLIPS,Rape,3,4,2018
6080,MIDTOWN PHILLIPS,Robbery,2,4,2018
6081,MINNEHAHA,Aggravated Assault,,4,2018
6082,MINNEHAHA,Arson,,4,2018
6083,MINNEHAHA,Auto Theft,2,4,2018
6084,MINNEHAHA,Burglary,,4,2018
6085,MINNEHAHA,Homicide,,4,2018
6086,MINNEHAHA,Larceny,3,4,2018
6087,MINNEHAHA,Rape,,4,2018
6088,MINNEHAHA,Robbery,1,4,2018
6089,MORRIS PARK,Aggravated Assault,1,4,2018
6090,MORRIS PARK,Arson,,4,2018
6091,MORRIS PARK,Auto Theft,,4,2018
6092,MORRIS PARK,Burglary,1,4,2018
6093,MORRIS PARK,Homicide,,4,2018
6094,MORRIS PARK,Larceny,2,4,2018
6095,MORRIS PARK,Rape,,4,2018
6096,MORRIS PARK,Robbery,,4,2018
6097,NEAR - NORTH,Aggravated Assault,10,4,2018
6098,NEAR - NORTH,Arson,,4,2018
6099,NEAR - NORTH,Auto Theft,4,4,2018
6100,NEAR - NORTH,Burglary,3,4,2018
6101,NEAR - NORTH,Homicide,1,4,2018
6102,NEAR - NORTH,Larceny,24,4,2018
6103,NEAR - NORTH,Rape,1,4,2018
6104,NEAR - NORTH,Robbery,2,4,2018
6105,NICOLLET ISLAND - EAST BANK,Aggravated Assault,,4,2018
6106,NICOLLET ISLAND - EAST BANK,Arson,,4,2018
6107,NICOLLET ISLAND - EAST BANK,Auto Theft,,4,2018
6108,NICOLLET ISLAND - EAST BANK,Burglary,,4,2018
6109,NICOLLET ISLAND - EAST BANK,Homicide,,4,2018
6110,NICOLLET ISLAND - EAST BANK,Larceny,2,4,2018
6111,NICOLLET ISLAND - EAST BANK,Rape,,4,2018
6112,NICOLLET ISLAND - EAST BANK,Robbery,,4,2018
6113,NORTH LOOP,Aggravated Assault,7,4,2018
6114,NORTH LOOP,Arson,,4,2018
6115,NORTH LOOP,Auto Theft,,4,2018
6116,NORTH LOOP,Burglary,3,4,2018
6117,NORTH LOOP,Homicide,,4,2018
6118,NORTH LOOP,Larceny,11,4,2018
6119,NORTH LOOP,Rape,,4,2018
6120,NORTH LOOP,Robbery,1,4,2018
6121,NORTHEAST PARK,Aggravated Assault,1,4,2018
6122,NORTHEAST PARK,Arson,,4,2018
6123,NORTHEAST PARK,Auto Theft,1,4,2018
6124,NORTHEAST PARK,Burglary,2,4,2018
6125,NORTHEAST PARK,Homicide,,4,2018
6126,NORTHEAST PARK,Larceny,8,4,2018
6127,NORTHEAST PARK,Rape,,4,2018
6128,NORTHEAST PARK,Robbery,,4,2018
6129,NORTHROP,Aggravated Assault,,4,2018
6130,NORTHROP,Arson,,4,2018
6131,NORTHROP,Auto Theft,,4,2018
6132,NORTHROP,Burglary,8,4,2018
6133,NORTHROP,Homicide,,4,2018
6134,NORTHROP,Larceny,4,4,2018
6135,NORTHROP,Rape,,4,2018
6136,NORTHROP,Robbery,,4,2018
6137,PAGE,Aggravated Assault,,4,2018
6138,PAGE,Arson,,4,2018
6139,PAGE,Auto Theft,,4,2018
6140,PAGE,Burglary,,4,2018
6141,PAGE,Homicide,,4,2018
6142,PAGE,Larceny,,4,2018
6143,PAGE,Rape,,4,2018
6144,PAGE,Robbery,,4,2018
6145,PHILLIPS WEST,Aggravated Assault,1,4,2018
6146,PHILLIPS WEST,Arson,,4,2018
6147,PHILLIPS WEST,Auto Theft,3,4,2018
6148,PHILLIPS WEST,Burglary,2,4,2018
6149,PHILLIPS WEST,Homicide,,4,2018
6150,PHILLIPS WEST,Larceny,6,4,2018
6151,PHILLIPS WEST,Rape,,4,2018
6152,PHILLIPS WEST,Robbery,5,4,2018
6153,POWDERHORN PARK,Aggravated Assault,4,4,2018
6154,POWDERHORN PARK,Arson,,4,2018
6155,POWDERHORN PARK,Auto Theft,1,4,2018
6156,POWDERHORN PARK,Burglary,4,4,2018
6157,POWDERHORN PARK,Homicide,,4,2018
6158,POWDERHORN PARK,Larceny,18,4,2018
6159,POWDERHORN PARK,Rape,1,4,2018
6160,POWDERHORN PARK,Robbery,2,4,2018
6161,PROSPECT PARK - EAST RIVER ROAD,Aggravated Assault,2,4,2018
6162,PROSPECT PARK - EAST RIVER ROAD,Arson,,4,2018
6163,PROSPECT PARK - EAST RIVER ROAD,Auto Theft,1,4,2018
6164,PROSPECT PARK - EAST RIVER ROAD,Burglary,1,4,2018
6165,PROSPECT PARK - EAST RIVER ROAD,Homicide,,4,2018
6166,PROSPECT PARK - EAST RIVER ROAD,Larceny,14,4,2018
6167,PROSPECT PARK - EAST RIVER ROAD,Rape,,4,2018
6168,PROSPECT PARK - EAST RIVER ROAD,Robbery,1,4,2018
6169,REGINA,Aggravated Assault,2,4,2018
6170,REGINA,Arson,,4,2018
6171,REGINA,Auto Theft,,4,2018
6172,REGINA,Burglary,2,4,2018
6173,REGINA,Homicide,,4,2018
6174,REGINA,Larceny,,4,2018
6175,REGINA,Rape,,4,2018
6176,REGINA,Robbery,,4,2018
6177,SEWARD,Aggravated Assault,,4,2018
6178,SEWARD,Arson,,4,2018
6179,SEWARD,Auto Theft,5,4,2018
6180,SEWARD,Burglary,3,4,2018
6181,SEWARD,Homicide,,4,2018
6182,SEWARD,Larceny,18,4,2018
6183,SEWARD,Rape,,4,2018
6184,SEWARD,Robbery,,4,2018
6185,SHERIDAN,Aggravated Assault,,4,2018
6186,SHERIDAN,Arson,,4,2018
6187,SHERIDAN,Auto Theft,,4,2018
6188,SHERIDAN,Burglary,2,4,2018
6189,SHERIDAN,Homicide,,4,2018
6190,SHERIDAN,Larceny,4,4,2018
6191,SHERIDAN,Rape,,4,2018
6192,SHERIDAN,Robbery,,4,2018
6193,SHINGLE CREEK,Aggravated Assault,1,4,2018
6194,SHINGLE CREEK,Arson,,4,2018
6195,SHINGLE CREEK,Auto Theft,1,4,2018
6196,SHINGLE CREEK,Burglary,1,4,2018
6197,SHINGLE CREEK,Homicide,,4,2018
6198,SHINGLE CREEK,Larceny,,4,2018
6199,SHINGLE CREEK,Rape,,4,2018
6200,SHINGLE CREEK,Robbery,1,4,2018
6201,ST. ANTHONY EAST,Aggravated Assault,,4,2018
6202,ST. ANTHONY EAST,Arson,,4,2018
6203,ST. ANTHONY EAST,Auto Theft,,4,2018
6204,ST. ANTHONY EAST,Burglary,,4,2018
6205,ST. ANTHONY EAST,Homicide,,4,2018
6206,ST. ANTHONY EAST,Larceny,,4,2018
6207,ST. ANTHONY EAST,Rape,,4,2018
6208,ST. ANTHONY EAST,Robbery,,4,2018
6209,ST. ANTHONY WEST,Aggravated Assault,,4,2018
6210,ST. ANTHONY WEST,Arson,,4,2018
6211,ST. ANTHONY WEST,Auto Theft,2,4,2018
6212,ST. ANTHONY WEST,Burglary,2,4,2018
6213,ST. ANTHONY WEST,Homicide,,4,2018
6214,ST. ANTHONY WEST,Larceny,6,4,2018
6215,ST. ANTHONY WEST,Rape,,4,2018
6216,ST. ANTHONY WEST,Robbery,,4,2018
6217,STANDISH,Aggravated Assault,,4,2018
6218,STANDISH,Arson,,4,2018
6219,STANDISH,Auto Theft,1,4,2018
6220,STANDISH,Burglary,2,4,2018
6221,STANDISH,Homicide,,4,2018
6222,STANDISH,Larceny,11,4,2018
6223,STANDISH,Rape,1,4,2018
6224,STANDISH,Robbery,1,4,2018
6225,STEVENS SQUARE - LORING HEIGHTS,Aggravated Assault,1,4,2018
6226,STEVENS SQUARE - LORING HEIGHTS,Arson,,4,2018
6227,STEVENS SQUARE - LORING HEIGHTS,Auto Theft,2,4,2018
6228,STEVENS SQUARE - LORING HEIGHTS,Burglary,,4,2018
6229,STEVENS SQUARE - LORING HEIGHTS,Homicide,,4,2018
6230,STEVENS SQUARE - LORING HEIGHTS,Larceny,8,4,2018
6231,STEVENS SQUARE - LORING HEIGHTS,Rape,,4,2018
6232,STEVENS SQUARE - LORING HEIGHTS,Robbery,,4,2018
6233,SUMNER - GLENWOOD,Aggravated Assault,1,4,2018
6234,SUMNER - GLENWOOD,Arson,,4,2018
6235,SUMNER - GLENWOOD,Auto Theft,,4,2018
6236,SUMNER - GLENWOOD,Burglary,,4,2018
6237,SUMNER - GLENWOOD,Homicide,,4,2018
6238,SUMNER - GLENWOOD,Larceny,1,4,2018
6239,SUMNER - GLENWOOD,Rape,,4,2018
6240,SUMNER - GLENWOOD,Robbery,,4,2018
6241,TANGLETOWN,Aggravated Assault,,4,2018
6242,TANGLETOWN,Arson,,4,2018
6243,TANGLETOWN,Auto Theft,,4,2018
6244,TANGLETOWN,Burglary,2,4,2018
6245,TANGLETOWN,Homicide,,4,2018
6246,TANGLETOWN,Larceny,5,4,2018
6247,TANGLETOWN,Rape,,4,2018
6248,TANGLETOWN,Robbery,1,4,2018
6249,UNIVERSITY OF MINNESOTA,Aggravated Assault,,4,2018
6250,UNIVERSITY OF MINNESOTA,Arson,,4,2018
6251,UNIVERSITY OF MINNESOTA,Auto Theft,,4,2018
6252,UNIVERSITY OF MINNESOTA,Burglary,,4,2018
6253,UNIVERSITY OF MINNESOTA,Homicide,,4,2018
6254,UNIVERSITY OF MINNESOTA,Larceny,5,4,2018
6255,UNIVERSITY OF MINNESOTA,Rape,,4,2018
6256,UNIVERSITY OF MINNESOTA,Robbery,1,4,2018
6257,VENTURA VILLAGE,Aggravated Assault,3,4,2018
6258,VENTURA VILLAGE,Arson,,4,2018
6259,VENTURA VILLAGE,Auto Theft,4,4,2018
6260,VENTURA VILLAGE,Burglary,6,4,2018
6261,VENTURA VILLAGE,Homicide,,4,2018
6262,VENTURA VILLAGE,Larceny,17,4,2018
6263,VENTURA VILLAGE,Rape,3,4,2018
6264,VENTURA VILLAGE,Robbery,2,4,2018
6265,VICTORY,Aggravated Assault,,4,2018
6266,VICTORY,Arson,,4,2018
6267,VICTORY,Auto Theft,,4,2018
6268,VICTORY,Burglary,1,4,2018
6269,VICTORY,Homicide,,4,2018
6270,VICTORY,Larceny,1,4,2018
6271,VICTORY,Rape,,4,2018
6272,VICTORY,Robbery,1,4,2018
6273,WAITE PARK,Aggravated Assault,,4,2018
6274,WAITE PARK,Arson,,4,2018
6275,WAITE PARK,Auto Theft,,4,2018
6276,WAITE PARK,Burglary,4,4,2018
6277,WAITE PARK,Homicide,,4,2018
6278,WAITE PARK,Larceny,4,4,2018
6279,WAITE PARK,Rape,1,4,2018
6280,WAITE PARK,Robbery,,4,2018
6281,WEBBER - CAMDEN,Aggravated Assault,8,4,2018
6282,WEBBER - CAMDEN,Arson,,4,2018
6283,WEBBER - CAMDEN,Auto Theft,8,4,2018
6284,WEBBER - CAMDEN,Burglary,1,4,2018
6285,WEBBER - CAMDEN,Homicide,,4,2018
6286,WEBBER - CAMDEN,Larceny,6,4,2018
6287,WEBBER - CAMDEN,Rape,,4,2018
6288,WEBBER - CAMDEN,Robbery,1,4,2018
6289,WENONAH,Aggravated Assault,2,4,2018
6290,WENONAH,Arson,1,4,2018
6291,WENONAH,Auto Theft,2,4,2018
6292,WENONAH,Burglary,3,4,2018
6293,WENONAH,Homicide,,4,2018
6294,WENONAH,Larceny,3,4,2018
6295,WENONAH,Rape,,4,2018
6296,WENONAH,Robbery,1,4,2018
6297,WEST CALHOUN,Aggravated Assault,,4,2018
6298,WEST CALHOUN,Arson,,4,2018
6299,WEST CALHOUN,Auto Theft,,4,2018
6300,WEST CALHOUN,Burglary,,4,2018
6301,WEST CALHOUN,Homicide,,4,2018
6302,WEST CALHOUN,Larceny,6,4,2018
6303,WEST CALHOUN,Rape,,4,2018
6304,WEST CALHOUN,Robbery,,4,2018
6305,WHITTIER,Aggravated Assault,4,4,2018
6306,WHITTIER,Arson,,4,2018
6307,WHITTIER,Auto Theft,7,4,2018
6308,WHITTIER,Burglary,4,4,2018
6309,WHITTIER,Homicide,,4,2018
6310,WHITTIER,Larceny,35,4,2018
6311,WHITTIER,Rape,1,4,2018
6312,WHITTIER,Robbery,1,4,2018
6313,WILLARD - HAY,Aggravated Assault,6,4,2018
6314,WILLARD - HAY,Arson,,4,2018
6315,WILLARD - HAY,Auto Theft,5,4,2018
6316,WILLARD - HAY,Burglary,8,4,2018
6317,WILLARD - HAY,Homicide,1,4,2018
6318,WILLARD - HAY,Larceny,13,4,2018
6319,WILLARD - HAY,Rape,2,4,2018
6320,WILLARD - HAY,Robbery,6,4,2018
6321,WINDOM,Aggravated Assault,1,4,2018
6322,WINDOM,Arson,,4,2018
6323,WINDOM,Auto Theft,3,4,2018
6324,WINDOM,Burglary,1,4,2018
6325,WINDOM,Homicide,,4,2018
6326,WINDOM,Larceny,10,4,2018
6327,WINDOM,Rape,,4,2018
6328,WINDOM,Robbery,,4,2018
6329,WINDOM PARK,Aggravated Assault,,4,2018
6330,WINDOM PARK,Arson,,4,2018
6331,WINDOM PARK,Auto Theft,,4,2018
6332,WINDOM PARK,Burglary,3,4,2018
6333,WINDOM PARK,Homicide,,4,2018
6334,WINDOM PARK,Larceny,3,4,2018
6335,WINDOM PARK,Rape,1,4,2018
6336,WINDOM PARK,Robbery,,4,2018
6337,** NOT ASSIGNED **,Aggravated Assault,2,5,2018
6338,** NOT ASSIGNED **,Arson,,5,2018
6339,** NOT ASSIGNED **,Auto Theft,2,5,2018
6340,** NOT ASSIGNED **,Burglary,,5,2018
6341,** NOT ASSIGNED **,Homicide,,5,2018
6342,** NOT ASSIGNED **,Larceny,7,5,2018
6343,** NOT ASSIGNED **,Rape,,5,2018
6344,** NOT ASSIGNED **,Robbery,1,5,2018
6345,ARMATAGE,Aggravated Assault,,5,2018
6346,ARMATAGE,Arson,,5,2018
6347,ARMATAGE,Auto Theft,,5,2018
6348,ARMATAGE,Burglary,,5,2018
6349,ARMATAGE,Homicide,,5,2018
6350,ARMATAGE,Larceny,4,5,2018
6351,ARMATAGE,Rape,,5,2018
6352,ARMATAGE,Robbery,,5,2018
6353,AUDUBON PARK,Aggravated Assault,2,5,2018
6354,AUDUBON PARK,Arson,,5,2018
6355,AUDUBON PARK,Auto Theft,2,5,2018
6356,AUDUBON PARK,Burglary,11,5,2018
6357,AUDUBON PARK,Homicide,,5,2018
6358,AUDUBON PARK,Larceny,6,5,2018
6359,AUDUBON PARK,Rape,1,5,2018
6360,AUDUBON PARK,Robbery,,5,2018
6361,BANCROFT,Aggravated Assault,,5,2018
6362,BANCROFT,Arson,,5,2018
6363,BANCROFT,Auto Theft,2,5,2018
6364,BANCROFT,Burglary,3,5,2018
6365,BANCROFT,Homicide,,5,2018
6366,BANCROFT,Larceny,3,5,2018
6367,BANCROFT,Rape,,5,2018
6368,BANCROFT,Robbery,,5,2018
6369,BELTRAMI,Aggravated Assault,,5,2018
6370,BELTRAMI,Arson,,5,2018
6371,BELTRAMI,Auto Theft,,5,2018
6372,BELTRAMI,Burglary,1,5,2018
6373,BELTRAMI,Homicide,,5,2018
6374,BELTRAMI,Larceny,1,5,2018
6375,BELTRAMI,Rape,,5,2018
6376,BELTRAMI,Robbery,,5,2018
6377,BOTTINEAU,Aggravated Assault,1,5,2018
6378,BOTTINEAU,Arson,,5,2018
6379,BOTTINEAU,Auto Theft,2,5,2018
6380,BOTTINEAU,Burglary,2,5,2018
6381,BOTTINEAU,Homicide,,5,2018
6382,BOTTINEAU,Larceny,3,5,2018
6383,BOTTINEAU,Rape,,5,2018
6384,BOTTINEAU,Robbery,,5,2018
6385,BRYANT,Aggravated Assault,,5,2018
6386,BRYANT,Arson,,5,2018
6387,BRYANT,Auto Theft,,5,2018
6388,BRYANT,Burglary,,5,2018
6389,BRYANT,Homicide,,5,2018
6390,BRYANT,Larceny,,5,2018
6391,BRYANT,Rape,,5,2018
6392,BRYANT,Robbery,,5,2018
6393,BRYN - MAWR,Aggravated Assault,0,5,2018
6394,BRYN - MAWR,Arson,,5,2018
6395,BRYN - MAWR,Auto Theft,,5,2018
6396,BRYN - MAWR,Burglary,1,5,2018
6397,BRYN - MAWR,Homicide,,5,2018
6398,BRYN - MAWR,Larceny,6,5,2018
6399,BRYN - MAWR,Rape,,5,2018
6400,BRYN - MAWR,Robbery,,5,2018
6401,CAMDEN INDUSTRIAL,Aggravated Assault,,5,2018
6402,CAMDEN INDUSTRIAL,Arson,,5,2018
6403,CAMDEN INDUSTRIAL,Auto Theft,,5,2018
6404,CAMDEN INDUSTRIAL,Burglary,,5,2018
6405,CAMDEN INDUSTRIAL,Homicide,,5,2018
6406,CAMDEN INDUSTRIAL,Larceny,1,5,2018
6407,CAMDEN INDUSTRIAL,Rape,,5,2018
6408,CAMDEN INDUSTRIAL,Robbery,,5,2018
6409,CARAG,Aggravated Assault,2,5,2018
6410,CARAG,Arson,,5,2018
6411,CARAG,Auto Theft,3,5,2018
6412,CARAG,Burglary,9,5,2018
6413,CARAG,Homicide,,5,2018
6414,CARAG,Larceny,21,5,2018
6415,CARAG,Rape,,5,2018
6416,CARAG,Robbery,2,5,2018
6417,CEDAR - ISLES - DEAN,Aggravated Assault,1,5,2018
6418,CEDAR - ISLES - DEAN,Arson,,5,2018
6419,CEDAR - ISLES - DEAN,Auto Theft,,5,2018
6420,CEDAR - ISLES - DEAN,Burglary,1,5,2018
6421,CEDAR - ISLES - DEAN,Homicide,,5,2018
6422,CEDAR - ISLES - DEAN,Larceny,4,5,2018
6423,CEDAR - ISLES - DEAN,Rape,,5,2018
6424,CEDAR - ISLES - DEAN,Robbery,,5,2018
6425,CEDAR RIVERSIDE,Aggravated Assault,1,5,2018
6426,CEDAR RIVERSIDE,Arson,,5,2018
6427,CEDAR RIVERSIDE,Auto Theft,4,5,2018
6428,CEDAR RIVERSIDE,Burglary,1,5,2018
6429,CEDAR RIVERSIDE,Homicide,,5,2018
6430,CEDAR RIVERSIDE,Larceny,19,5,2018
6431,CEDAR RIVERSIDE,Rape,,5,2018
6432,CEDAR RIVERSIDE,Robbery,3,5,2018
6433,CENTRAL,Aggravated Assault,5,5,2018
6434,CENTRAL,Arson,1,5,2018
6435,CENTRAL,Auto Theft,3,5,2018
6436,CENTRAL,Burglary,6,5,2018
6437,CENTRAL,Homicide,,5,2018
6438,CENTRAL,Larceny,16,5,2018
6439,CENTRAL,Rape,,5,2018
6440,CENTRAL,Robbery,5,5,2018
6441,CLEVELAND,Aggravated Assault,2,5,2018
6442,CLEVELAND,Arson,1,5,2018
6443,CLEVELAND,Auto Theft,1,5,2018
6444,CLEVELAND,Burglary,2,5,2018
6445,CLEVELAND,Homicide,,5,2018
6446,CLEVELAND,Larceny,8,5,2018
6447,CLEVELAND,Rape,1,5,2018
6448,CLEVELAND,Robbery,1,5,2018
6449,COLUMBIA PARK,Aggravated Assault,,5,2018
6450,COLUMBIA PARK,Arson,,5,2018
6451,COLUMBIA PARK,Auto Theft,,5,2018
6452,COLUMBIA PARK,Burglary,,5,2018
6453,COLUMBIA PARK,Homicide,,5,2018
6454,COLUMBIA PARK,Larceny,1,5,2018
6455,COLUMBIA PARK,Rape,,5,2018
6456,COLUMBIA PARK,Robbery,,5,2018
6457,COMO,Aggravated Assault,5,5,2018
6458,COMO,Arson,,5,2018
6459,COMO,Auto Theft,5,5,2018
6460,COMO,Burglary,3,5,2018
6461,COMO,Homicide,,5,2018
6462,COMO,Larceny,19,5,2018
6463,COMO,Rape,,5,2018
6464,COMO,Robbery,,5,2018
6465,COOPER,Aggravated Assault,,5,2018
6466,COOPER,Arson,,5,2018
6467,COOPER,Auto Theft,2,5,2018
6468,COOPER,Burglary,2,5,2018
6469,COOPER,Homicide,,5,2018
6470,COOPER,Larceny,9,5,2018
6471,COOPER,Rape,,5,2018
6472,COOPER,Robbery,1,5,2018
6473,CORCORAN,Aggravated Assault,1,5,2018
6474,CORCORAN,Arson,,5,2018
6475,CORCORAN,Auto Theft,2,5,2018
6476,CORCORAN,Burglary,7,5,2018
6477,CORCORAN,Homicide,,5,2018
6478,CORCORAN,Larceny,5,5,2018
6479,CORCORAN,Rape,,5,2018
6480,CORCORAN,Robbery,,5,2018
6481,DIAMOND LAKE,Aggravated Assault,,5,2018
6482,DIAMOND LAKE,Arson,,5,2018
6483,DIAMOND LAKE,Auto Theft,,5,2018
6484,DIAMOND LAKE,Burglary,1,5,2018
6485,DIAMOND LAKE,Homicide,,5,2018
6486,DIAMOND LAKE,Larceny,2,5,2018
6487,DIAMOND LAKE,Rape,,5,2018
6488,DIAMOND LAKE,Robbery,,5,2018
6489,DOWNTOWN EAST,Aggravated Assault,,5,2018
6490,DOWNTOWN EAST,Arson,,5,2018
6491,DOWNTOWN EAST,Auto Theft,,5,2018
6492,DOWNTOWN EAST,Burglary,,5,2018
6493,DOWNTOWN EAST,Homicide,,5,2018
6494,DOWNTOWN EAST,Larceny,14,5,2018
6495,DOWNTOWN EAST,Rape,,5,2018
6496,DOWNTOWN EAST,Robbery,,5,2018
6497,DOWNTOWN WEST,Aggravated Assault,8,5,2018
6498,DOWNTOWN WEST,Arson,,5,2018
6499,DOWNTOWN WEST,Auto Theft,12,5,2018
6500,DOWNTOWN WEST,Burglary,6,5,2018
6501,DOWNTOWN WEST,Homicide,,5,2018
6502,DOWNTOWN WEST,Larceny,115,5,2018
6503,DOWNTOWN WEST,Rape,6,5,2018
6504,DOWNTOWN WEST,Robbery,11,5,2018
6505,EAST HARRIET,Aggravated Assault,,5,2018
6506,EAST HARRIET,Arson,,5,2018
6507,EAST HARRIET,Auto Theft,,5,2018
6508,EAST HARRIET,Burglary,1,5,2018
6509,EAST HARRIET,Homicide,,5,2018
6510,EAST HARRIET,Larceny,8,5,2018
6511,EAST HARRIET,Rape,,5,2018
6512,EAST HARRIET,Robbery,,5,2018
6513,EAST ISLES,Aggravated Assault,3,5,2018
6514,EAST ISLES,Arson,,5,2018
6515,EAST ISLES,Auto Theft,1,5,2018
6516,EAST ISLES,Burglary,,5,2018
6517,EAST ISLES,Homicide,,5,2018
6518,EAST ISLES,Larceny,18,5,2018
6519,EAST ISLES,Rape,,5,2018
6520,EAST ISLES,Robbery,,5,2018
6521,EAST PHILLIPS,Aggravated Assault,15,5,2018
6522,EAST PHILLIPS,Arson,1,5,2018
6523,EAST PHILLIPS,Auto Theft,3,5,2018
6524,EAST PHILLIPS,Burglary,3,5,2018
6525,EAST PHILLIPS,Homicide,,5,2018
6526,EAST PHILLIPS,Larceny,20,5,2018
6527,EAST PHILLIPS,Rape,,5,2018
6528,EAST PHILLIPS,Robbery,4,5,2018
6529,ECCO,Aggravated Assault,,5,2018
6530,ECCO,Arson,,5,2018
6531,ECCO,Auto Theft,,5,2018
6532,ECCO,Burglary,5,5,2018
6533,ECCO,Homicide,,5,2018
6534,ECCO,Larceny,16,5,2018
6535,ECCO,Rape,,5,2018
6536,ECCO,Robbery,,5,2018
6537,ELLIOT PARK,Aggravated Assault,4,5,2018
6538,ELLIOT PARK,Arson,,5,2018
6539,ELLIOT PARK,Auto Theft,2,5,2018
6540,ELLIOT PARK,Burglary,1,5,2018
6541,ELLIOT PARK,Homicide,,5,2018
6542,ELLIOT PARK,Larceny,39,5,2018
6543,ELLIOT PARK,Rape,8,5,2018
6544,ELLIOT PARK,Robbery,2,5,2018
6545,ERICSSON,Aggravated Assault,,5,2018
6546,ERICSSON,Arson,,5,2018
6547,ERICSSON,Auto Theft,1,5,2018
6548,ERICSSON,Burglary,1,5,2018
6549,ERICSSON,Homicide,,5,2018
6550,ERICSSON,Larceny,2,5,2018
6551,ERICSSON,Rape,,5,2018
6552,ERICSSON,Robbery,,5,2018
6553,FIELD,Aggravated Assault,,5,2018
6554,FIELD,Arson,,5,2018
6555,FIELD,Auto Theft,,5,2018
6556,FIELD,Burglary,2,5,2018
6557,FIELD,Homicide,,5,2018
6558,FIELD,Larceny,3,5,2018
6559,FIELD,Rape,,5,2018
6560,FIELD,Robbery,,5,2018
6561,FOLWELL,Aggravated Assault,14,5,2018
6562,FOLWELL,Arson,,5,2018
6563,FOLWELL,Auto Theft,5,5,2018
6564,FOLWELL,Burglary,6,5,2018
6565,FOLWELL,Homicide,1,5,2018
6566,FOLWELL,Larceny,11,5,2018
6567,FOLWELL,Rape,,5,2018
6568,FOLWELL,Robbery,2,5,2018
6569,FULTON,Aggravated Assault,0,5,2018
6570,FULTON,Arson,,5,2018
6571,FULTON,Auto Theft,4,5,2018
6572,FULTON,Burglary,4,5,2018
6573,FULTON,Homicide,,5,2018
6574,FULTON,Larceny,6,5,2018
6575,FULTON,Rape,,5,2018
6576,FULTON,Robbery,,5,2018
6577,HALE,Aggravated Assault,,5,2018
6578,HALE,Arson,,5,2018
6579,HALE,Auto Theft,1,5,2018
6580,HALE,Burglary,2,5,2018
6581,HALE,Homicide,,5,2018
6582,HALE,Larceny,1,5,2018
6583,HALE,Rape,,5,2018
6584,HALE,Robbery,,5,2018
6585,HARRISON,Aggravated Assault,2,5,2018
6586,HARRISON,Arson,,5,2018
6587,HARRISON,Auto Theft,2,5,2018
6588,HARRISON,Burglary,3,5,2018
6589,HARRISON,Homicide,,5,2018
6590,HARRISON,Larceny,7,5,2018
6591,HARRISON,Rape,,5,2018
6592,HARRISON,Robbery,,5,2018
6593,HAWTHORNE,Aggravated Assault,7,5,2018
6594,HAWTHORNE,Arson,,5,2018
6595,HAWTHORNE,Auto Theft,11,5,2018
6596,HAWTHORNE,Burglary,6,5,2018
6597,HAWTHORNE,Homicide,,5,2018
6598,HAWTHORNE,Larceny,12,5,2018
6599,HAWTHORNE,Rape,1,5,2018
6600,HAWTHORNE,Robbery,8,5,2018
6601,HIAWATHA,Aggravated Assault,,5,2018
6602,HIAWATHA,Arson,,5,2018
6603,HIAWATHA,Auto Theft,,5,2018
6604,HIAWATHA,Burglary,4,5,2018
6605,HIAWATHA,Homicide,,5,2018
6606,HIAWATHA,Larceny,10,5,2018
6607,HIAWATHA,Rape,,5,2018
6608,HIAWATHA,Robbery,1,5,2018
6609,HOLLAND,Aggravated Assault,,5,2018
6610,HOLLAND,Arson,,5,2018
6611,HOLLAND,Auto Theft,1,5,2018
6612,HOLLAND,Burglary,4,5,2018
6613,HOLLAND,Homicide,,5,2018
6614,HOLLAND,Larceny,11,5,2018
6615,HOLLAND,Rape,,5,2018
6616,HOLLAND,Robbery,2,5,2018
6617,HOWE,Aggravated Assault,,5,2018
6618,HOWE,Arson,,5,2018
6619,HOWE,Auto Theft,,5,2018
